"x" "y"
-7.86033390486605 39.3986099634213
-7.74631806500335 39.3986099634213
-7.63230222514065 39.3986099634213
-7.51828638527795 39.3986099634213
-7.40427054541524 39.3986099634213
-7.29025470555254 39.3986099634213
-7.17623886568984 39.3986099634213
-7.06222302582714 39.3986099634213
-9.45655566294388 39.3066762427415
-9.34253982308118 39.3066762427415
-9.22852398321848 39.3066762427415
-9.11450814335578 39.3066762427415
-9.00049230349308 39.3066762427415
-8.88647646363037 39.3066762427415
-8.77246062376767 39.3066762427415
-8.65844478390497 39.3066762427415
-8.54442894404227 39.3066762427415
-8.43041310417956 39.3066762427415
-8.31639726431686 39.3066762427415
-8.20238142445416 39.3066762427415
-8.08836558459146 39.3066762427415
-7.97434974472876 39.3066762427415
-7.86033390486605 39.3066762427415
-7.74631806500335 39.3066762427415
-7.63230222514065 39.3066762427415
-7.51828638527795 39.3066762427415
-7.40427054541524 39.3066762427415
-7.29025470555254 39.3066762427415
-7.17623886568984 39.3066762427415
-7.06222302582714 39.3066762427415
-9.45655566294388 39.2147425220617
-9.34253982308118 39.2147425220617
-9.22852398321848 39.2147425220617
-9.11450814335578 39.2147425220617
-9.00049230349308 39.2147425220617
-8.88647646363037 39.2147425220617
-8.77246062376767 39.2147425220617
-8.65844478390497 39.2147425220617
-8.54442894404227 39.2147425220617
-8.43041310417956 39.2147425220617
-8.31639726431686 39.2147425220617
-8.20238142445416 39.2147425220617
-8.08836558459146 39.2147425220617
-7.97434974472876 39.2147425220617
-7.86033390486605 39.2147425220617
-7.74631806500335 39.2147425220617
-7.63230222514065 39.2147425220617
-7.51828638527795 39.2147425220617
-7.40427054541524 39.2147425220617
-7.29025470555254 39.2147425220617
-7.17623886568984 39.2147425220617
-7.06222302582714 39.2147425220617
-9.34253982308118 39.1228088013819
-9.22852398321848 39.1228088013819
-9.11450814335578 39.1228088013819
-9.00049230349308 39.1228088013819
-8.88647646363037 39.1228088013819
-8.77246062376767 39.1228088013819
-8.65844478390497 39.1228088013819
-8.54442894404227 39.1228088013819
-8.43041310417956 39.1228088013819
-8.31639726431686 39.1228088013819
-8.20238142445416 39.1228088013819
-8.08836558459146 39.1228088013819
-7.97434974472876 39.1228088013819
-7.86033390486605 39.1228088013819
-7.74631806500335 39.1228088013819
-7.63230222514065 39.1228088013819
-7.51828638527795 39.1228088013819
-7.40427054541524 39.1228088013819
-7.29025470555254 39.1228088013819
-7.17623886568984 39.1228088013819
-7.06222302582714 39.1228088013819
-9.34253982308118 39.0308750807021
-9.22852398321848 39.0308750807021
-9.11450814335578 39.0308750807021
-9.00049230349308 39.0308750807021
-8.88647646363037 39.0308750807021
-8.77246062376767 39.0308750807021
-8.65844478390497 39.0308750807021
-8.54442894404227 39.0308750807021
-8.43041310417956 39.0308750807021
-8.31639726431686 39.0308750807021
-8.20238142445416 39.0308750807021
-8.08836558459146 39.0308750807021
-7.97434974472876 39.0308750807021
-7.86033390486605 39.0308750807021
-7.74631806500335 39.0308750807021
-7.63230222514065 39.0308750807021
-7.51828638527795 39.0308750807021
-7.40427054541524 39.0308750807021
-7.29025470555254 39.0308750807021
-7.17623886568984 39.0308750807021
-7.06222302582714 39.0308750807021
-9.34253982308118 38.9389413600223
-9.22852398321848 38.9389413600223
-9.11450814335578 38.9389413600223
-9.00049230349308 38.9389413600223
-8.88647646363037 38.9389413600223
-8.77246062376767 38.9389413600223
-8.65844478390497 38.9389413600223
-8.54442894404227 38.9389413600223
-8.43041310417956 38.9389413600223
-8.31639726431686 38.9389413600223
-8.20238142445416 38.9389413600223
-8.08836558459146 38.9389413600223
-7.97434974472876 38.9389413600223
-7.86033390486605 38.9389413600223
-7.74631806500335 38.9389413600223
-7.63230222514065 38.9389413600223
-7.51828638527795 38.9389413600223
-7.40427054541524 38.9389413600223
-7.29025470555254 38.9389413600223
-7.17623886568984 38.9389413600223
-7.06222302582714 38.9389413600223
-9.22852398321848 38.8470076393425
-9.11450814335578 38.8470076393425
-9.00049230349308 38.8470076393425
-8.88647646363037 38.8470076393425
-8.77246062376767 38.8470076393425
-8.65844478390497 38.8470076393425
-8.54442894404227 38.8470076393425
-8.43041310417956 38.8470076393425
-8.31639726431686 38.8470076393425
-8.20238142445416 38.8470076393425
-8.08836558459146 38.8470076393425
-7.97434974472876 38.8470076393425
-7.86033390486605 38.8470076393425
-7.74631806500335 38.8470076393425
-7.63230222514065 38.8470076393425
-7.51828638527795 38.8470076393425
-7.40427054541524 38.8470076393425
-7.29025470555254 38.8470076393425
-7.17623886568984 38.8470076393425
-7.06222302582714 38.8470076393425
-9.22852398321848 38.7550739186626
-9.11450814335578 38.7550739186626
-9.00049230349308 38.7550739186626
-8.88647646363037 38.7550739186626
-8.77246062376767 38.7550739186626
-8.65844478390497 38.7550739186626
-8.54442894404227 38.7550739186626
-8.43041310417956 38.7550739186626
-8.31639726431686 38.7550739186626
-8.20238142445416 38.7550739186626
-8.08836558459146 38.7550739186626
-7.97434974472876 38.7550739186626
-7.86033390486605 38.7550739186626
-7.74631806500335 38.7550739186626
-7.63230222514065 38.7550739186626
-7.51828638527795 38.7550739186626
-7.40427054541524 38.7550739186626
-7.29025470555254 38.7550739186626
-7.17623886568984 38.7550739186626
-7.06222302582714 38.7550739186626
-6.94820718596443 38.7550739186626
-9.22852398321848 38.6631401979828
-9.11450814335578 38.6631401979828
-9.00049230349308 38.6631401979828
-8.88647646363037 38.6631401979828
-8.77246062376767 38.6631401979828
-8.65844478390497 38.6631401979828
-8.54442894404227 38.6631401979828
-8.43041310417956 38.6631401979828
-8.31639726431686 38.6631401979828
-8.20238142445416 38.6631401979828
-8.08836558459146 38.6631401979828
-7.97434974472876 38.6631401979828
-7.86033390486605 38.6631401979828
-7.74631806500335 38.6631401979828
-7.63230222514065 38.6631401979828
-7.51828638527795 38.6631401979828
-7.40427054541524 38.6631401979828
-7.29025470555254 38.6631401979828
-7.17623886568984 38.6631401979828
-7.06222302582714 38.6631401979828
-6.94820718596443 38.6631401979828
-9.11450814335578 38.571206477303
-9.00049230349308 38.571206477303
-8.88647646363037 38.571206477303
-8.77246062376767 38.571206477303
-8.65844478390497 38.571206477303
-8.54442894404227 38.571206477303
-8.43041310417956 38.571206477303
-8.31639726431686 38.571206477303
-8.20238142445416 38.571206477303
-8.08836558459146 38.571206477303
-7.97434974472876 38.571206477303
-7.86033390486605 38.571206477303
-7.74631806500335 38.571206477303
-7.63230222514065 38.571206477303
-7.51828638527795 38.571206477303
-7.40427054541524 38.571206477303
-7.29025470555254 38.571206477303
-7.17623886568984 38.571206477303
-7.06222302582714 38.571206477303
-6.94820718596443 38.571206477303
-9.11450814335578 38.4792727566232
-9.00049230349308 38.4792727566232
-8.88647646363037 38.4792727566232
-8.77246062376767 38.4792727566232
-8.65844478390497 38.4792727566232
-8.54442894404227 38.4792727566232
-8.43041310417956 38.4792727566232
-8.31639726431686 38.4792727566232
-8.20238142445416 38.4792727566232
-8.08836558459146 38.4792727566232
-7.97434974472876 38.4792727566232
-7.86033390486605 38.4792727566232
-7.74631806500335 38.4792727566232
-7.63230222514065 38.4792727566232
-7.51828638527795 38.4792727566232
-7.40427054541524 38.4792727566232
-7.29025470555254 38.4792727566232
-7.17623886568984 38.4792727566232
-7.06222302582714 38.4792727566232
-6.94820718596443 38.4792727566232
-9.11450814335578 38.3873390359434
-9.00049230349308 38.3873390359434
-8.88647646363037 38.3873390359434
-8.77246062376767 38.3873390359434
-8.65844478390497 38.3873390359434
-8.54442894404227 38.3873390359434
-8.43041310417956 38.3873390359434
-8.31639726431686 38.3873390359434
-8.20238142445416 38.3873390359434
-8.08836558459146 38.3873390359434
-7.97434974472876 38.3873390359434
-7.86033390486605 38.3873390359434
-7.74631806500335 38.3873390359434
-7.63230222514065 38.3873390359434
-7.51828638527795 38.3873390359434
-7.40427054541524 38.3873390359434
-7.29025470555254 38.3873390359434
-7.17623886568984 38.3873390359434
-7.06222302582714 38.3873390359434
-6.94820718596443 38.3873390359434
