obs,sim,site,species,var,dataset
5.273400438,5.122484746,23,spruce,Hc,Old0
7.715622365,6.8878454,23,spruce,Hc,Old0
9.69017098,10.00723683,23,spruce,Hc,Old0
10.02623136,10.58917025,23,spruce,Hc,Old0
10.95027623,12.41265145,23,spruce,Hc,Old0
13.06779522,13.47521987,23,spruce,Hc,Old0
12.33451926,13.33515078,23,spruce,Hc,Old0
12.55468749,13.45579446,23,spruce,Hc,Old0
12.47568184,14.06428566,23,spruce,Hc,Old0
11.50720817,13.29997671,23,spruce,Hc,Old0
1.028499689,1.507846525,24,spruce,Hc,Old0
6.475346199,7.131995802,24,spruce,Hc,Old0
6.717738402,7.364098573,24,spruce,Hc,Old0
7.418413829,8.028544162,24,spruce,Hc,Old0
7.255655407,7.838218833,24,spruce,Hc,Old0
6.809081027,7.408505956,24,spruce,Hc,Old0
1.548158028,1.965594606,24,spruce,Hc,Old0
6.603732884,7.857552637,24,spruce,Hc,Old0
6.797678537,8.076812717,24,spruce,Hc,Old0
7.513334915,8.701482468,24,spruce,Hc,Old0
7.319824066,8.478572482,24,spruce,Hc,Old0
6.81435968,8.065955906,24,spruce,Hc,Old0
2.270893064,2.482301576,24,spruce,Hc,Old0
6.751835177,8.882315902,24,spruce,Hc,Old0
7.152572164,9.081557184,24,spruce,Hc,Old0
7.740511891,9.651583948,24,spruce,Hc,Old0
7.849697571,9.38083218,24,spruce,Hc,Old0
6.920955972,8.989641881,24,spruce,Hc,Old0
4.886007668,5.124582819,25,spruce,Hc,Old0
6.30176001,6.830240561,25,spruce,Hc,Old0
8.154795706,9.082763018,25,spruce,Hc,Old0
8.86696122,9.763804522,25,spruce,Hc,Old0
8.485960193,9.433454404,25,spruce,Hc,Old0
9.461152685,10.28750497,25,spruce,Hc,Old0
10.96842952,11.59151456,25,spruce,Hc,Old0
5.089481551,5.213304584,25,spruce,Hc,Old0
6.939900666,7.09788695,25,spruce,Hc,Old0
8.408642047,9.763738623,25,spruce,Hc,Old0
9.20675216,10.47935233,25,spruce,Hc,Old0
8.690104534,10.17773498,25,spruce,Hc,Old0
11.1381368,12.12306762,25,spruce,Hc,Old0
6.016806623,5.234368452,25,spruce,Hc,Old0
7.380905794,7.299651436,25,spruce,Hc,Old0
9.195478592,10.87497112,25,spruce,Hc,Old0
9.950063083,11.68043672,25,spruce,Hc,Old0
9.128764993,11.39868914,25,spruce,Hc,Old0
5.161782813,5.258349245,26,spruce,Hc,Old0
8.834358546,8.940054727,26,spruce,Hc,Old0
10.92894357,11.14833735,26,spruce,Hc,Old0
11.75115034,11.99713479,26,spruce,Hc,Old0
12.38516069,12.61972093,26,spruce,Hc,Old0
12.59947225,12.82735698,26,spruce,Hc,Old0
12.36662208,12.60293129,26,spruce,Hc,Old0
5.9825914,5.530949737,26,spruce,Hc,Old0
9.167877966,9.177745079,26,spruce,Hc,Old0
11.37799336,11.81551557,26,spruce,Hc,Old0
12.06443171,12.88433593,26,spruce,Hc,Old0
12.75372104,13.45934834,26,spruce,Hc,Old0
9.73012521,9.240872192,26,spruce,Hc,Old0
12.14552367,12.34299707,26,spruce,Hc,Old0
12.51948946,13.8194286,26,spruce,Hc,Old0
13.19512405,14.36420538,26,spruce,Hc,Old0
5.641786518,5.710248681,27,spruce,Hc,Old0
7.639131895,7.746123336,27,spruce,Hc,Old0
9.231231426,9.437131794,27,spruce,Hc,Old0
9.51122744,9.831911065,27,spruce,Hc,Old0
9.755302554,10.1201945,27,spruce,Hc,Old0
10.60487333,10.93437918,27,spruce,Hc,Old0
10.58524856,10.91762473,27,spruce,Hc,Old0
9.864081881,10.19820476,27,spruce,Hc,Old0
6.017081839,5.875873861,27,spruce,Hc,Old0
8.048900663,7.946977839,27,spruce,Hc,Old0
9.398220127,9.979750587,27,spruce,Hc,Old0
9.749016474,10.79672852,27,spruce,Hc,Old0
9.918055346,11.26283873,27,spruce,Hc,Old0
10.75424952,12.00570711,27,spruce,Hc,Old0
10.68336651,11.99334582,27,spruce,Hc,Old0
9.96485879,11.21499174,27,spruce,Hc,Old0
6.409822309,5.980319468,27,spruce,Hc,Old0
8.114107356,7.978735472,27,spruce,Hc,Old0
10.05588042,10.33174123,27,spruce,Hc,Old0
9.847052644,11.62909691,27,spruce,Hc,Old0
10.08915618,12.27639361,27,spruce,Hc,Old0
11.09143311,12.96558175,27,spruce,Hc,Old0
10.6939142,12.96648208,27,spruce,Hc,Old0
10.08272819,12.08084019,27,spruce,Hc,Old0
8.271530985,9.028955501,1,spruce,D,Old0
13.00358519,14.1837691,1,spruce,D,Old0
17.4292256,18.53854709,1,spruce,D,Old0
22.82014529,23.81434644,1,spruce,D,Old0
26.97307156,27.87467488,1,spruce,D,Old0
32.94371948,33.78885499,1,spruce,D,Old0
8.515683991,10.26512945,1,spruce,D,Old0
13.69864855,16.90645756,1,spruce,D,Old0
18.70282726,21.47834512,1,spruce,D,Old0
24.33652264,26.48631812,1,spruce,D,Old0
28.4610233,30.30968655,1,spruce,D,Old0
34.27443571,36.06268935,1,spruce,D,Old0
14.23595336,10.55313776,1,spruce,D,Old0
14.50589342,18.53788065,1,spruce,D,Old0
19.92443643,23.69083219,1,spruce,D,Old0
25.77010064,28.66216479,1,spruce,D,Old0
30.15234669,32.34693253,1,spruce,D,Old0
35.82857154,37.93233462,1,spruce,D,Old0
7.734443878,8.568217988,2,spruce,D,Old0
13.27884322,14.65401811,2,spruce,D,Old0
18.03500287,19.66146785,2,spruce,D,Old0
22.48848465,23.9094906,2,spruce,D,Old0
27.87816452,29.19809701,2,spruce,D,Old0
31.57774317,32.65907148,2,spruce,D,Old0
8.207371661,9.396410653,2,spruce,D,Old0
13.90042501,16.52399553,2,spruce,D,Old0
18.9985306,22.56944628,2,spruce,D,Old0
24.09039015,26.67896351,2,spruce,D,Old0
29.62428863,31.78036504,2,spruce,D,Old0
33.9854234,34.8421716,2,spruce,D,Old0
9.786437725,9.536572334,2,spruce,D,Old0
15.11620301,17.39992838,2,spruce,D,Old0
20.66932315,24.68333176,2,spruce,D,Old0
26.26844456,28.83191962,2,spruce,D,Old0
31.72140379,33.77236144,2,spruce,D,Old0
36.97538077,36.61945316,2,spruce,D,Old0
8.154488586,8.990377411,3,spruce,D,Old0
11.97086947,13.28074495,3,spruce,D,Old0
17.79231094,19.7173118,3,spruce,D,Old0
23.21291905,24.80589587,3,spruce,D,Old0
26.79996841,28.25625022,3,spruce,D,Old0
31.34677017,32.87323063,3,spruce,D,Old0
35.24996454,36.44767387,3,spruce,D,Old0
8.490047528,9.869858322,3,spruce,D,Old0
12.61005331,14.63319651,3,spruce,D,Old0
19.16109673,22.41900622,3,spruce,D,Old0
24.71602759,27.18523271,3,spruce,D,Old0
28.24980477,30.44663946,3,spruce,D,Old0
32.79756088,35.1294898,3,spruce,D,Old0
37.49986667,38.26735519,3,spruce,D,Old0
8.486740554,10.31378644,3,spruce,D,Old0
14.51976673,15.25581389,3,spruce,D,Old0
21.05137543,24.68488754,3,spruce,D,Old0
26.70608513,29.52548878,3,spruce,D,Old0
31.1422554,32.62231788,3,spruce,D,Old0
34.74910071,37.26391707,3,spruce,D,Old0
40.04996879,40.08781925,3,spruce,D,Old0
8.554023262,9.051307253,4,spruce,D,Old0
13.01661688,14.36482232,4,spruce,D,Old0
17.8646296,19.66807264,4,spruce,D,Old0
22.12545081,23.89202418,4,spruce,D,Old0
27.05730244,28.68774735,4,spruce,D,Old0
30.73824979,32.19452281,4,spruce,D,Old0
8.67938866,9.407002023,4,spruce,D,Old0
13.55430221,15.80031903,4,spruce,D,Old0
18.99848327,22.00897411,4,spruce,D,Old0
23.26790183,26.3334556,4,spruce,D,Old0
29.2053997,30.98792679,4,spruce,D,Old0
33.38787205,34.27996487,4,spruce,D,Old0
9.230554188,9.472111483,4,spruce,D,Old0
14.67877021,16.69665321,4,spruce,D,Old0
20.56981919,23.98380493,4,spruce,D,Old0
25.27294219,28.4589007,4,spruce,D,Old0
33.2200397,33.00033838,4,spruce,D,Old0
37.0735755,36.1174709,4,spruce,D,Old0
7.914537656,8.084697362,5,spruce,D,Old0
12.36239626,12.39592005,5,spruce,D,Old0
17.43805877,17.84933155,5,spruce,D,Old0
22.919526,23.72701351,5,spruce,D,Old0
27.88510625,28.70882985,5,spruce,D,Old0
32.17925069,32.95469982,5,spruce,D,Old0
36.16693504,36.90641504,5,spruce,D,Old0
41.03388843,41.4811339,5,spruce,D,Old0
8.070364598,8.396882145,5,spruce,D,Old0
12.26088316,12.43650328,5,spruce,D,Old0
17.83907855,18.47069652,5,spruce,D,Old0
23.84381798,25.16006282,5,spruce,D,Old0
29.34570702,30.1970644,5,spruce,D,Old0
34.0199139,34.36141554,5,spruce,D,Old0
37.91606763,38.23758088,5,spruce,D,Old0
42.86630378,42.33225084,5,spruce,D,Old0
9.505937332,8.766614014,5,spruce,D,Old0
12.63660406,12.48951925,5,spruce,D,Old0
18.54751811,18.9842152,5,spruce,D,Old0
25.76268419,26.75494436,5,spruce,D,Old0
31.78507511,31.85089774,5,spruce,D,Old0
36.74044047,35.91864783,5,spruce,D,Old0
40.72760348,39.70717195,5,spruce,D,Old0
43.93222052,43.3402954,5,spruce,D,Old0
8.00632293,9.0132948,6,spruce,D,Old0
13.47222031,14.63379566,6,spruce,D,Old0
18.37051376,20.39430036,6,spruce,D,Old0
22.50066136,24.8070441,6,spruce,D,Old0
27.89780421,30.1741066,6,spruce,D,Old0
32.39334216,34.4440479,6,spruce,D,Old0
36.90962686,38.73062776,6,spruce,D,Old0
42.75843803,44.42526575,6,spruce,D,Old0
47.62919608,49.23362044,6,spruce,D,Old0
53.8,55.30585522,6,spruce,D,Old0
8.281263062,9.455926697,6,spruce,D,Old0
13.84742319,15.07878233,6,spruce,D,Old0
18.93701152,21.42314581,6,spruce,D,Old0
22.94058563,26.10595051,6,spruce,D,Old0
28.46038401,31.5821863,6,spruce,D,Old0
33.08987498,35.7558651,6,spruce,D,Old0
37.60518026,39.91333883,6,spruce,D,Old0
43.64936935,45.49557175,6,spruce,D,Old0
48.27138338,50.23656397,6,spruce,D,Old0
55.1,56.24907429,6,spruce,D,Old0
9.41052842,9.882319151,6,spruce,D,Old0
15.38663854,15.30358428,6,spruce,D,Old0
20.20345041,22.64722217,6,spruce,D,Old0
24.75906483,27.96872096,6,spruce,D,Old0
29.75352114,33.70327384,6,spruce,D,Old0
34.63964832,37.75047416,6,spruce,D,Old0
39.39537094,41.71595149,6,spruce,D,Old0
45.22970964,47.10686621,6,spruce,D,Old0
49.74937186,51.7115658,6,spruce,D,Old0
58.1,57.64809369,6,spruce,D,Old0
7.954078505,9.47483411,7,spruce,D,Old0
12.98498688,15.30851895,7,spruce,D,Old0
18.11899159,21.2288588,7,spruce,D,Old0
23.26906123,26.17293229,7,spruce,D,Old0
28.11599403,30.7872514,7,spruce,D,Old0
32.58244475,35.03028114,7,spruce,D,Old0
37.18200314,39.42721266,7,spruce,D,Old0
41.77058196,43.56575488,7,spruce,D,Old0
53.5,55.05398145,7,spruce,D,Old0
8.726526362,10.13419338,7,spruce,D,Old0
13.89942235,16.36386326,7,spruce,D,Old0
18.53355956,22.93573042,7,spruce,D,Old0
23.71613487,28.01361556,7,spruce,D,Old0
28.87945744,32.54535641,7,spruce,D,Old0
33.46413416,36.65484202,7,spruce,D,Old0
37.57730737,40.92212659,7,spruce,D,Old0
42.4148376,44.78669301,7,spruce,D,Old0
54.1,56.11394386,7,spruce,D,Old0
10.9191751,10.72360296,7,spruce,D,Old0
16.57321238,17.33186233,7,spruce,D,Old0
20.41734399,25.24088119,7,spruce,D,Old0
25.07625082,30.71806483,7,spruce,D,Old0
30.2657119,35.21160595,7,spruce,D,Old0
35.02353289,39.13089289,7,spruce,D,Old0
39.60849475,43.18140453,7,spruce,D,Old0
44.48579726,46.71237193,7,spruce,D,Old0
8.149299991,11.35603081,8,spruce,D,Old0
12.61851394,16.16173705,8,spruce,D,Old0
18.25086297,21.20803724,8,spruce,D,Old0
21.68799065,24.40661923,8,spruce,D,Old0
27.2109434,29.55851848,8,spruce,D,Old0
34.09868033,35.49022543,8,spruce,D,Old0
36.94469796,38.63784797,8,spruce,D,Old0
42.23987501,43.66852985,8,spruce,D,Old0
47.69958071,49.26389413,8,spruce,D,Old0
52.5,53.96236326,8,spruce,D,Old0
72.9,73.77192814,8,spruce,D,Old0
8.681595722,12.87562057,8,spruce,D,Old0
13.12625949,18.22447204,8,spruce,D,Old0
18.91860131,23.17287914,8,spruce,D,Old0
22.07553491,26.22683835,8,spruce,D,Old0
27.90667039,31.1490792,8,spruce,D,Old0
37.92774942,39.80368807,8,spruce,D,Old0
42.52780403,44.65744389,8,spruce,D,Old0
53.8,54.96415789,8,spruce,D,Old0
10.98653486,14.49078699,8,spruce,D,Old0
15.52112864,20.99002635,8,spruce,D,Old0
20.81022511,26.4317852,8,spruce,D,Old0
23.37601416,29.38035699,8,spruce,D,Old0
29.42306196,33.95841988,8,spruce,D,Old0
40.24996894,41.92353006,8,spruce,D,Old0
43.74893899,46.47146356,8,spruce,D,Old0
57.4,56.76642778,8,spruce,D,Old0
7.583632999,10.55078318,9,spruce,D,Old0
12.60214136,16.03629079,9,spruce,D,Old0
17.35955105,20.29624542,9,spruce,D,Old0
22.81454514,25.36842602,9,spruce,D,Old0
26.9685977,29.18859316,9,spruce,D,Old0
32.30966899,34.26096529,9,spruce,D,Old0
39.33319209,41.25655412,9,spruce,D,Old0
43.72827454,45.30015905,9,spruce,D,Old0
49.54573645,51.23747277,9,spruce,D,Old0
54.4,55.64854919,9,spruce,D,Old0
8.296948734,11.84430306,9,spruce,D,Old0
13.33505341,17.99160258,9,spruce,D,Old0
17.87180522,22.22734223,9,spruce,D,Old0
23.53435812,27.08973355,9,spruce,D,Old0
27.6896819,30.70295052,9,spruce,D,Old0
32.43259698,35.60135368,9,spruce,D,Old0
49.59506024,52.38275446,9,spruce,D,Old0
54.7,56.50826654,9,spruce,D,Old0
10.51459258,13.04730962,9,spruce,D,Old0
16.20750052,20.59996893,9,spruce,D,Old0
20.34728111,25.13171582,9,spruce,D,Old0
25.44509872,29.87403848,9,spruce,D,Old0
29.72074577,33.33869673,9,spruce,D,Old0
34.85991206,37.98380726,9,spruce,D,Old0
52.2,54.2727746,9,spruce,D,Old0
56.5,58.06782433,9,spruce,D,Old0
8.098958872,8.419286712,10,spruce,D,Old0
12.8513165,13.3467151,10,spruce,D,Old0
17.28287682,18.14900824,10,spruce,D,Old0
22.71022344,23.56008062,10,spruce,D,Old0
27.37009983,28.15479886,10,spruce,D,Old0
31.59127102,32.25338671,10,spruce,D,Old0
37.88184112,38.3596563,10,spruce,D,Old0
8.254142749,9.00054577,10,spruce,D,Old0
13.47147356,14.3247612,10,spruce,D,Old0
17.98192577,20.37554079,10,spruce,D,Old0
24.05831697,26.12407565,10,spruce,D,Old0
28.99856756,30.57556278,10,spruce,D,Old0
33.75416554,34.3374444,10,spruce,D,Old0
40.8306377,39.89990064,10,spruce,D,Old0
8.676289946,9.11946975,10,spruce,D,Old0
14.22578311,14.54835928,10,spruce,D,Old0
18.77662197,21.90347916,10,spruce,D,Old0
25.69221326,28.20805853,10,spruce,D,Old0
30.98393719,32.6313069,10,spruce,D,Old0
36.38520538,36.21719576,10,spruce,D,Old0
44.30040057,41.40591827,10,spruce,D,Old0
8.543114972,8.83773424,11,spruce,D,Old0
12.74107753,13.26117346,11,spruce,D,Old0
17.51158879,18.50483352,11,spruce,D,Old0
22.57697227,23.62241355,11,spruce,D,Old0
26.97740224,27.88803455,11,spruce,D,Old0
33.34947566,34.22161919,11,spruce,D,Old0
37.65845035,38.50483032,11,spruce,D,Old0
8.671403972,9.14867615,11,spruce,D,Old0
12.91048139,13.87234281,11,spruce,D,Old0
17.98092131,20.01685956,11,spruce,D,Old0
23.56666952,25.47668549,11,spruce,D,Old0
27.93593293,29.57827141,11,spruce,D,Old0
33.9573643,35.82995701,11,spruce,D,Old0
38.90694837,40.05901821,11,spruce,D,Old0
9.258006962,9.229156783,11,spruce,D,Old0
13.48951813,14.09264329,11,spruce,D,Old0
19.15875291,21.31970958,11,spruce,D,Old0
25.54945989,27.30114218,11,spruce,D,Old0
30.14716048,31.48497012,11,spruce,D,Old0
36.72387739,37.6064995,11,spruce,D,Old0
41.67087029,41.70618323,11,spruce,D,Old0
7.881066619,8.167451791,12,spruce,D,Old0
13.11078849,13.90303346,12,spruce,D,Old0
18.05696693,19.34090801,12,spruce,D,Old0
22.6131467,23.98939683,12,spruce,D,Old0
27.06911127,28.32639586,12,spruce,D,Old0
35.55501753,36.65560243,12,spruce,D,Old0
7.893776809,8.332612726,12,spruce,D,Old0
13.27605848,14.85135811,12,spruce,D,Old0
19.06305104,21.38320531,12,spruce,D,Old0
23.69672861,26.39461525,12,spruce,D,Old0
28.67015028,30.59075936,12,spruce,D,Old0
37.15276912,38.58657998,12,spruce,D,Old0
8.427599319,8.386739986,12,spruce,D,Old0
13.64829398,15.40954741,12,spruce,D,Old0
20.64393372,23.12958269,12,spruce,D,Old0
25.67733222,28.5522213,12,spruce,D,Old0
31.05649828,32.63385228,12,spruce,D,Old0
40.15639841,40.30957354,12,spruce,D,Old0
7.82931337,8.016510879,13,spruce,D,Old0
12.35970697,13.40113662,13,spruce,D,Old0
17.70090963,19.34009106,13,spruce,D,Old0
22.74223433,24.42301492,13,spruce,D,Old0
27.3862743,28.94960577,13,spruce,D,Old0
47.3973628,48.32208727,13,spruce,D,Old0
8.030347381,8.077575071,13,spruce,D,Old0
13.14571013,14.78234652,13,spruce,D,Old0
18.86944897,21.89674116,13,spruce,D,Old0
24.22101431,27.07729482,13,spruce,D,Old0
28.6761146,31.41523493,13,spruce,D,Old0
9.015375915,8.166687911,13,spruce,D,Old0
14.64888532,16.07674538,13,spruce,D,Old0
20.83601215,24.56931574,13,spruce,D,Old0
26.30102249,29.86831115,13,spruce,D,Old0
31.50111154,34.0107488,13,spruce,D,Old0
8.003085019,8.917174681,14,spruce,D,Old0
13.10166474,13.94494025,14,spruce,D,Old0
17.91340879,19.0113721,14,spruce,D,Old0
23.01418304,23.83579108,14,spruce,D,Old0
27.46428603,28.1393111,14,spruce,D,Old0
32.15670313,32.73451411,14,spruce,D,Old0
35.92622313,36.48964677,14,spruce,D,Old0
8.062878555,10.04986776,14,spruce,D,Old0
13.59361445,15.05744317,14,spruce,D,Old0
18.72616828,21.12460095,14,spruce,D,Old0
24.02558102,25.5528701,14,spruce,D,Old0
28.76567877,29.56587408,14,spruce,D,Old0
33.54143078,33.96120337,14,spruce,D,Old0
37.2918714,37.67744198,14,spruce,D,Old0
9.19064465,10.4706052,14,spruce,D,Old0
14.90827354,15.43311317,14,spruce,D,Old0
20.2926502,22.82888389,14,spruce,D,Old0
25.20262846,27.26229187,14,spruce,D,Old0
30.01323384,31.01771408,14,spruce,D,Old0
35.35604399,35.21938368,14,spruce,D,Old0
38.26970555,38.88651893,14,spruce,D,Old0
8.59019311,9.062753535,15,spruce,D,Old0
13.28090074,13.78039884,15,spruce,D,Old0
17.5680409,18.15209923,15,spruce,D,Old0
22.58757679,23.13665882,15,spruce,D,Old0
27.90740742,28.39658413,15,spruce,D,Old0
32.34775024,32.77256308,15,spruce,D,Old0
35.4761892,35.81422579,15,spruce,D,Old0
50.39990079,50.79186649,15,spruce,D,Old0
9.17337003,10.36137032,15,spruce,D,Old0
13.65199158,15.17376979,15,spruce,D,Old0
18.39806109,20.240455,15,spruce,D,Old0
24.11527017,25.10636052,15,spruce,D,Old0
29.96199669,30.14594725,15,spruce,D,Old0
34.39576759,34.29093707,15,spruce,D,Old0
37.32184347,37.03064053,15,spruce,D,Old0
53.3,52.15443234,15,spruce,D,Old0
9.85883315,10.97561897,15,spruce,D,Old0
14.46971581,15.86619467,15,spruce,D,Old0
19.47484479,21.78821125,15,spruce,D,Old0
25.66345731,26.83145977,15,spruce,D,Old0
31.60366535,31.67902518,15,spruce,D,Old0
36.09172149,35.62730294,15,spruce,D,Old0
55.6,53.31426534,15,spruce,D,Old0
8.680925781,8.946151466,16,spruce,D,Old0
12.73398589,13.24556072,16,spruce,D,Old0
17.92783096,18.81650022,16,spruce,D,Old0
22.84738265,23.68984515,16,spruce,D,Old0
27.30654379,28.04245825,16,spruce,D,Old0
31.44673836,32.02995901,16,spruce,D,Old0
9.164768742,9.264440263,16,spruce,D,Old0
13.30560901,14.16943571,16,spruce,D,Old0
18.90569713,21.13002294,16,spruce,D,Old0
23.98323569,26.21464689,16,spruce,D,Old0
28.88867189,30.33034339,16,spruce,D,Old0
32.74251753,33.89280389,16,spruce,D,Old0
10.50879476,9.316183103,16,spruce,D,Old0
14.39034825,14.47516553,16,spruce,D,Old0
20.25474925,22.99225363,16,spruce,D,Old0
25.42823823,28.41662978,16,spruce,D,Old0
30.70780947,32.40938723,16,spruce,D,Old0
35.65589836,35.67890807,16,spruce,D,Old0
8.073710089,8.25608256,17,spruce,D,Old0
14.21366028,14.40180506,17,spruce,D,Old0
17.94520323,18.16765504,17,spruce,D,Old0
22.65265665,22.9018318,17,spruce,D,Old0
27.4611941,27.71646097,17,spruce,D,Old0
32.58230398,32.82118482,17,spruce,D,Old0
37.4373324,37.64738883,17,spruce,D,Old0
43.28089372,43.45332576,17,spruce,D,Old0
47.56298113,47.69926745,17,spruce,D,Old0
52.26676544,52.40656331,17,spruce,D,Old0
8.073710089,11.1652411,17,spruce,D,Old0
14.21366028,17.16590351,17,spruce,D,Old0
17.94520323,21.93663773,17,spruce,D,Old0
22.54567102,27.64049026,17,spruce,D,Old0
27.4611941,32.79832836,17,spruce,D,Old0
32.58230398,37.63330184,17,spruce,D,Old0
37.62643265,41.99500916,17,spruce,D,Old0
43.28089372,47.09869023,17,spruce,D,Old0
47.56298113,50.70285405,17,spruce,D,Old0
54.1,55.38835491,17,spruce,D,Old0
8.265735078,11.47353312,17,spruce,D,Old0
15.4131368,17.33956331,17,spruce,D,Old0
17.64426252,22.33121195,17,spruce,D,Old0
23.60049571,28.29548662,17,spruce,D,Old0
29.32964559,33.55912748,17,spruce,D,Old0
34.09347717,38.38042346,17,spruce,D,Old0
38.47438424,42.67934013,17,spruce,D,Old0
44.46449441,47.68075535,17,spruce,D,Old0
49.79113056,51.21110142,17,spruce,D,Old0
55.7,55.86468548,17,spruce,D,Old0
7.872326225,7.970144773,18,spruce,D,Old0
12.7946625,13.27552743,18,spruce,D,Old0
17.89590606,18.68717103,18,spruce,D,Old0
22.36610779,23.14936609,18,spruce,D,Old0
26.37145479,27.09404382,18,spruce,D,Old0
32.18995556,32.81383934,18,spruce,D,Old0
8.46964601,8.094816498,18,spruce,D,Old0
13.55773984,14.83256207,18,spruce,D,Old0
19.20118589,21.76217375,18,spruce,D,Old0
23.8528894,26.29639678,18,spruce,D,Old0
28.36189427,30.09171887,18,spruce,D,Old0
33.7113525,35.42653022,18,spruce,D,Old0
9.877609864,8.163097385,18,spruce,D,Old0
14.57726669,15.78385842,18,spruce,D,Old0
20.85065442,24.19614782,18,spruce,D,Old0
25.85467014,28.86928317,18,spruce,D,Old0
30.58648005,32.55370346,18,spruce,D,Old0
35.29340732,37.5973323,18,spruce,D,Old0
7.362915819,7.984198952,19,spruce,D,Old0
11.3703467,12.3110046,19,spruce,D,Old0
17.57052872,18.74347393,19,spruce,D,Old0
23.48723127,24.44064849,19,spruce,D,Old0
26.88823636,27.93913619,19,spruce,D,Old0
32.49042913,33.23197908,19,spruce,D,Old0
36.02471374,36.64870594,19,spruce,D,Old0
44.19717186,44.761899,19,spruce,D,Old0
46.89957356,47.60839964,19,spruce,D,Old0
9.428832392,9.75355662,19,spruce,D,Old0
13.95468555,15.1436502,19,spruce,D,Old0
20.91643679,23.1272292,19,spruce,D,Old0
26.63326864,28.59064906,19,spruce,D,Old0
30.64510081,32.29854859,19,spruce,D,Old0
34.69918304,36.5550407,19,spruce,D,Old0
38.89177291,39.49918554,19,spruce,D,Old0
46.29827211,47.34960648,19,spruce,D,Old0
54,50.56621761,19,spruce,D,Old0
11.23800743,10.27259378,19,spruce,D,Old0
16.52717979,16.12432487,19,spruce,D,Old0
23.65759832,25.96811517,19,spruce,D,Old0
29.17892642,31.68602202,19,spruce,D,Old0
34.79952874,35.40296866,19,spruce,D,Old0
37.77909641,39.26127186,19,spruce,D,Old0
43.19259196,41.90229808,19,spruce,D,Old0
49.64937059,49.5046433,19,spruce,D,Old0
59.4,52.59655313,19,spruce,D,Old0
5.948108943,6.784642228,20,spruce,D,Old0
13.35033265,15.00456308,20,spruce,D,Old0
16.70485079,18.50373436,20,spruce,D,Old0
22.94939408,24.8696366,20,spruce,D,Old0
27.83745503,29.68777904,20,spruce,D,Old0
32.39963117,34.0845793,20,spruce,D,Old0
37.25323978,38.72681838,20,spruce,D,Old0
41.42536903,42.82508471,20,spruce,D,Old0
45.4,46.74638475,20,spruce,D,Old0
7.748548251,8.059364574,20,spruce,D,Old0
14.47835195,17.5248246,20,spruce,D,Old0
18.39339824,21.38540562,20,spruce,D,Old0
23.89467688,28.11301413,20,spruce,D,Old0
29.89548157,32.85074998,20,spruce,D,Old0
34.34269138,36.9971249,20,spruce,D,Old0
39.26177552,41.30576779,20,spruce,D,Old0
44.42626017,45.26970064,20,spruce,D,Old0
48.77694127,49.09276761,20,spruce,D,Old0
9.249864864,9.083049808,20,spruce,D,Old0
16.67888096,19.59927687,20,spruce,D,Old0
20.3121285,23.99347491,20,spruce,D,Old0
25.37781173,31.35705001,20,spruce,D,Old0
32.63712537,36.04846228,20,spruce,D,Old0
37.09186487,39.96581199,20,spruce,D,Old0
42.04642802,43.96543678,20,spruce,D,Old0
49.85040559,47.78959271,20,spruce,D,Old0
52.1,51.50983415,20,spruce,D,Old0
8.518430541,8.647183019,21,spruce,D,Old0
13.23351063,13.66722213,21,spruce,D,Old0
17.74243308,18.67924614,21,spruce,D,Old0
22.07748121,23.29713776,21,spruce,D,Old0
26.98992624,28.14580871,21,spruce,D,Old0
32.80600033,33.81796588,21,spruce,D,Old0
41.29987893,42.09629527,21,spruce,D,Old0
8.369179811,8.706173711,21,spruce,D,Old0
13.4805302,14.03330113,21,spruce,D,Old0
18.10098483,20.020606,21,spruce,D,Old0
22.95738353,25.19980815,21,spruce,D,Old0
27.99681574,29.98163223,21,spruce,D,Old0
34.56572772,35.48683023,21,spruce,D,Old0
41.8970166,43.46608615,21,spruce,D,Old0
8.392038474,8.77657206,21,spruce,D,Old0
13.88698259,14.17350695,21,spruce,D,Old0
19.23549329,21.34448484,21,spruce,D,Old0
24.64328135,27.25072991,21,spruce,D,Old0
30.28971763,31.98771962,21,spruce,D,Old0
41.01044596,37.32351686,21,spruce,D,Old0
43.6465348,44.98213304,21,spruce,D,Old0
7.085215536,7.214548777,22,spruce,D,Old0
12.6635604,12.86887516,22,spruce,D,Old0
17.46626579,18.33754547,22,spruce,D,Old0
22.61583357,23.79130624,22,spruce,D,Old0
27.8882751,29.08978439,22,spruce,D,Old0
32.48807864,33.57426125,22,spruce,D,Old0
38.36061509,39.30077301,22,spruce,D,Old0
42.68414424,43.5108248,22,spruce,D,Old0
46.04671541,46.89840552,22,spruce,D,Old0
9.825103857,8.016543907,22,spruce,D,Old0
16.29365722,13.09559662,22,spruce,D,Old0
19.83319396,21.05220535,22,spruce,D,Old0
26.14774114,27.93676772,22,spruce,D,Old0
29.83173505,33.43168298,22,spruce,D,Old0
36.4563213,37.54872172,22,spruce,D,Old0
39.97549249,42.78209547,22,spruce,D,Old0
47.09809293,46.59925036,22,spruce,D,Old0
8.282232376,8.282232376,23,spruce,D,Old0
12.04317954,12.04317954,23,spruce,D,Old0
17.41930655,17.7520877,23,spruce,D,Old0
22.59442604,23.17582701,23,spruce,D,Old0
27.19417579,27.97041305,23,spruce,D,Old0
